Hour,Day_of_Week,Month,Weather_Condition,Precipitation,Special_Event,Temperature_C,Parking_Duration_Min,Parking_Zone_ID,Available_Binary
10,3,2,Heavy Rain,1,0,24.3,180,Zone_C_Shopping,Available
18,5,3,Light Rain,1,0,12.6,60,Zone_A_Downtown,Unavailable
20,5,8,Cloudy,0,0,15.2,30,Zone_D_Residential,Available
9,0,7,Overcast,0,0,14.9,180,Zone_D_Residential,Unavailable
23,1,6,Cloudy,0,0,8.4,240,Zone_D_Residential,Available
11,4,5,Cloudy,0,1,6.4,30,Zone_D_Residential,Unavailable
0,4,11,Light Rain,1,0,5.7,240,Zone_A_Downtown,Available
23,3,5,Cloudy,0,0,2.4,60,Zone_E_Airport,Available
6,4,1,Sunny,0,1,7.3,180,Zone_E_Airport,Unavailable
16,4,6,Overcast,0,1,20.1,120,Zone_D_Residential,Unavailable
9,6,9,Sunny,0,0,8.1,15,Zone_C_Shopping,Unavailable
5,1,8,Sunny,0,0,16.3,480,Zone_C_Shopping,Available
16,1,12,Heavy Rain,1,1,15.8,90,Zone_A_Downtown,Unavailable
17,6,10,Sunny,0,0,12.8,120,Zone_E_Airport,Unavailable
4,3,1,Sunny,0,0,14.3,60,Zone_A_Downtown,Available
17,5,11,Sunny,0,0,2.5,240,Zone_B_University,Unavailable
16,0,6,Cloudy,0,0,12.8,90,Zone_D_Residential,Available
21,3,3,Cloudy,0,0,7.2,90,Zone_B_University,Available
15,2,6,Overcast,0,0,21.7,480,Zone_B_University,Available
7,4,9,Sunny,0,0,15.6,60,Zone_C_Shopping,Unavailable
23,6,6,Overcast,0,0,18.4,120,Zone_E_Airport,Available
12,0,8,Cloudy,0,0,10.7,60,Zone_D_Residential,Unavailable
23,5,6,Sunny,0,0,6.0,30,Zone_A_Downtown,Available
15,5,6,Light Rain,1,1,10.1,180,Zone_D_Residential,Available
10,1,7,Cloudy,0,0,-0.4,360,Zone_A_Downtown,Available
5,2,11,Overcast,0,0,4.8,120,Zone_A_Downtown,Available
2,5,10,Heavy Rain,1,0,0.9,30,Zone_E_Airport,Unavailable
0,2,11,Cloudy,0,0,10.0,120,Zone_B_University,Available
17,4,4,Light Rain,1,0,18.9,180,Zone_A_Downtown,Unavailable
4,1,8,Sunny,0,0,9.7,15,Zone_E_Airport,Available
12,0,4,Sunny,0,0,3.1,60,Zone_B_University,Available
9,1,7,Overcast,0,0,16.5,240,Zone_B_University,Unavailable
4,4,1,Sunny,0,0,-2.1,480,Zone_D_Residential,Available
13,6,12,Cloudy,0,0,2.4,360,Zone_D_Residential,Available
16,5,9,Sunny,0,1,14.2,90,Zone_D_Residential,Unavailable
0,2,10,Overcast,0,0,20.9,180,Zone_C_Shopping,Available
1,6,9,Light Rain,1,0,10.4,480,Zone_B_University,Available
6,4,7,Sunny,0,0,-2.8,240,Zone_C_Shopping,Available
9,5,8,Cloudy,0,1,12.9,30,Zone_D_Residential,Available
19,3,2,Overcast,0,0,27.0,180,Zone_E_Airport,Unavailable
6,2,10,Cloudy,0,0,20.0,360,Zone_D_Residential,Available
23,4,12,Sunny,0,0,7.6,15,Zone_A_Downtown,Available
15,0,10,Overcast,0,0,9.5,15,Zone_E_Airport,Unavailable
4,0,7,Sunny,0,0,16.5,15,Zone_E_Airport,Available
11,5,1,Cloudy,0,0,16.2,90,Zone_B_University,Available
16,5,3,Heavy Rain,1,0,-1.5,30,Zone_C_Shopping,Unavailable
15,0,6,Cloudy,0,0,12.7,240,Zone_A_Downtown,Available
19,3,5,Light Rain,1,0,22.8,90,Zone_E_Airport,Unavailable
15,1,5,Light Rain,1,0,10.8,240,Zone_C_Shopping,Available
18,0,9,Sunny,0,0,9.5,30,Zone_C_Shopping,Unavailable
14,5,6,Overcast,0,0,25.8,60,Zone_A_Downtown,Unavailable
11,5,3,Heavy Rain,1,0,12.2,15,Zone_A_Downtown,Available
20,3,2,Overcast,0,0,17.9,480,Zone_D_Residential,Unavailable
9,0,9,Light Rain,1,0,18.4,180,Zone_D_Residential,Available
21,3,10,Cloudy,0,0,13.8,240,Zone_E_Airport,Unavailable
1,0,4,Overcast,0,1,5.6,90,Zone_E_Airport,Available
6,1,11,Sunny,0,0,-2.2,90,Zone_E_Airport,Available
12,4,5,Light Rain,1,0,6.3,360,Zone_D_Residential,Available
2,0,9,Overcast,0,0,8.3,15,Zone_E_Airport,Available
14,4,5,Cloudy,0,0,20.5,240,Zone_E_Airport,Available
0,0,7,Cloudy,0,0,16.5,90,Zone_D_Residential,Available
2,1,2,Cloudy,0,0,4.6,90,Zone_D_Residential,Available
9,6,2,Cloudy,0,0,8.7,360,Zone_E_Airport,Available
14,5,4,Sunny,0,0,6.1,180,Zone_E_Airport,Available
21,4,8,Light Rain,1,0,3.0,120,Zone_C_Shopping,Available
5,3,2,Cloudy,0,1,10.6,480,Zone_B_University,Available
19,0,10,Sunny,0,0,19.3,30,Zone_D_Residential,Available
14,5,7,Overcast,0,0,1.1,240,Zone_B_University,Unavailable
23,0,1,Heavy Rain,1,0,21.5,30,Zone_D_Residential,Available
20,3,9,Sunny,0,1,13.6,120,Zone_C_Shopping,Unavailable
6,1,10,Sunny,0,0,13.2,60,Zone_B_University,Available
20,2,6,Cloudy,0,0,10.0,480,Zone_C_Shopping,Unavailable
4,0,11,Overcast,0,0,12.7,180,Zone_A_Downtown,Available
3,6,1,Overcast,0,0,11.5,180,Zone_B_University,Available
21,3,10,Cloudy,0,0,12.7,60,Zone_B_University,Available
17,2,6,Heavy Rain,1,0,7.8,480,Zone_B_University,Available
2,0,5,Sunny,0,0,17.1,240,Zone_A_Downtown,Available
16,4,12,Light Rain,1,0,-5.0,120,Zone_A_Downtown,Available
17,5,5,Sunny,0,0,18.2,240,Zone_C_Shopping,Unavailable
17,5,5,Sunny,0,0,16.5,30,Zone_A_Downtown,Unavailable
23,3,4,Sunny,0,1,16.1,180,Zone_D_Residential,Unavailable
23,4,7,Light Rain,1,0,15.3,120,Zone_E_Airport,Available
1,1,9,Cloudy,0,0,14.3,180,Zone_B_University,Available
12,2,4,Cloudy,0,0,18.0,360,Zone_C_Shopping,Available
21,3,2,Cloudy,0,1,15.0,60,Zone_C_Shopping,Unavailable
14,6,2,Overcast,0,0,9.0,360,Zone_C_Shopping,Unavailable
4,0,2,Cloudy,0,0,6.9,480,Zone_C_Shopping,Unavailable
2,5,7,Heavy Rain,1,0,11.6,120,Zone_B_University,Available
4,0,4,Sunny,0,0,23.3,120,Zone_C_Shopping,Available
4,2,4,Cloudy,0,0,18.3,240,Zone_B_University,Available
4,4,1,Cloudy,0,0,15.9,90,Zone_C_Shopping,Available
2,4,4,Overcast,0,0,-12.8,60,Zone_C_Shopping,Unavailable
2,3,6,Heavy Rain,1,0,-1.0,60,Zone_E_Airport,Available
19,3,2,Sunny,0,0,14.6,480,Zone_D_Residential,Unavailable
22,4,4,Heavy Rain,1,0,21.5,15,Zone_A_Downtown,Available
17,3,11,Light Rain,1,0,8.1,480,Zone_A_Downtown,Unavailable
19,4,7,Light Rain,1,1,12.4,360,Zone_A_Downtown,Unavailable
3,2,9,Sunny,0,0,8.3,15,Zone_D_Residential,Available
0,3,2,Heavy Rain,1,0,2.7,360,Zone_B_University,Available
15,4,8,Light Rain,1,0,8.2,90,Zone_A_Downtown,Available
7,3,6,Overcast,0,0,13.1,180,Zone_A_Downtown,Unavailable
16,0,8,Sunny,0,0,25.8,360,Zone_A_Downtown,Unavailable
7,5,2,Cloudy,0,0,10.8,15,Zone_B_University,Available
6,0,11,Light Rain,1,0,12.0,90,Zone_D_Residential,Unavailable
7,1,1,Cloudy,0,0,23.7,30,Zone_D_Residential,Available
20,4,7,Cloudy,0,0,16.9,15,Zone_B_University,Unavailable
23,1,9,Sunny,0,1,16.7,90,Zone_E_Airport,Unavailable
11,4,9,Sunny,0,0,17.1,60,Zone_C_Shopping,Available
15,5,2,Cloudy,0,0,8.3,480,Zone_B_University,Available
11,3,4,Light Rain,1,1,12.6,15,Zone_C_Shopping,Unavailable
18,4,1,Sunny,0,0,15.5,180,Zone_D_Residential,Available
9,0,11,Light Rain,1,0,8.6,90,Zone_C_Shopping,Available
6,3,7,Overcast,0,0,10.8,90,Zone_A_Downtown,Available
11,5,2,Light Rain,1,0,10.3,60,Zone_C_Shopping,Unavailable
19,0,4,Overcast,0,0,2.2,30,Zone_C_Shopping,Available
4,3,12,Sunny,0,1,23.2,90,Zone_D_Residential,Available
15,4,2,Heavy Rain,1,0,8.7,240,Zone_E_Airport,Available
8,4,1,Overcast,0,0,7.0,240,Zone_C_Shopping,Available
6,0,7,Sunny,0,0,14.8,15,Zone_D_Residential,Available
19,2,6,Overcast,0,1,24.6,60,Zone_A_Downtown,Available
21,4,2,Cloudy,0,0,7.0,90,Zone_C_Shopping,Available
13,2,4,Light Rain,1,0,11.7,60,Zone_C_Shopping,Available
10,3,12,Sunny,0,1,-11.9,180,Zone_A_Downtown,Unavailable
6,2,11,Overcast,0,0,27.2,240,Zone_B_University,Available
9,0,3,Cloudy,0,0,7.0,90,Zone_E_Airport,Unavailable
8,1,12,Sunny,0,0,-10.9,240,Zone_A_Downtown,Unavailable
3,1,3,Sunny,0,0,20.3,180,Zone_A_Downtown,Unavailable
15,0,3,Cloudy,0,0,1.4,15,Zone_A_Downtown,Unavailable
9,6,11,Cloudy,0,0,0.9,15,Zone_B_University,Available
18,1,4,Cloudy,0,0,2.9,90,Zone_A_Downtown,Available
23,0,1,Overcast,0,0,7.3,240,Zone_B_University,Available
16,4,1,Cloudy,0,0,24.9,90,Zone_E_Airport,Unavailable
8,2,7,Sunny,0,1,0.3,240,Zone_B_University,Unavailable
12,1,5,Cloudy,0,0,18.0,180,Zone_E_Airport,Unavailable
0,4,3,Sunny,0,0,5.4,90,Zone_E_Airport,Available
1,1,9,Heavy Rain,1,0,6.9,360,Zone_E_Airport,Available
12,3,5,Sunny,0,0,8.9,15,Zone_D_Residential,Unavailable
23,0,10,Sunny,0,0,10.6,240,Zone_E_Airport,Available
8,0,3,Cloudy,0,1,14.5,15,Zone_B_University,Unavailable
6,4,9,Heavy Rain,1,0,-2.1,180,Zone_D_Residential,Unavailable
15,6,1,Sunny,0,0,30.3,240,Zone_A_Downtown,Unavailable
18,3,9,Cloudy,0,0,11.5,180,Zone_A_Downtown,Available
6,2,5,Heavy Rain,1,0,1.7,90,Zone_C_Shopping,Available
5,3,6,Overcast,0,0,23.4,360,Zone_E_Airport,Available
17,6,2,Overcast,0,0,10.4,360,Zone_C_Shopping,Unavailable
18,3,8,Heavy Rain,1,0,10.2,30,Zone_E_Airport,Available
10,5,3,Cloudy,0,0,18.8,15,Zone_E_Airport,Available
11,2,1,Sunny,0,0,-4.0,360,Zone_B_University,Unavailable
9,2,7,Sunny,0,0,17.2,240,Zone_B_University,Unavailable
12,3,12,Overcast,0,0,13.4,30,Zone_A_Downtown,Available
11,1,3,Sunny,0,0,6.7,120,Zone_D_Residential,Available
20,5,4,Cloudy,0,0,9.4,120,Zone_A_Downtown,Available
9,1,5,Overcast,0,0,6.1,240,Zone_E_Airport,Unavailable
19,3,1,Overcast,0,1,12.5,30,Zone_D_Residential,Unavailable
17,1,11,Sunny,0,0,13.6,480,Zone_C_Shopping,Available
3,2,11,Light Rain,1,0,2.1,480,Zone_E_Airport,Available
23,2,9,Heavy Rain,1,1,5.2,120,Zone_B_University,Available
4,1,7,Sunny,0,0,-4.3,30,Zone_A_Downtown,Available
4,2,2,Cloudy,0,0,2.3,240,Zone_A_Downtown,Available
11,0,1,Overcast,0,0,4.9,90,Zone_C_Shopping,Unavailable
2,2,11,Sunny,0,1,-6.9,60,Zone_A_Downtown,Available
7,3,2,Cloudy,0,0,14.9,240,Zone_A_Downtown,Available
21,4,3,Overcast,0,0,17.4,240,Zone_D_Residential,Available
1,1,12,Light Rain,1,0,30.2,15,Zone_E_Airport,Unavailable
17,5,3,Cloudy,0,1,14.9,240,Zone_D_Residential,Unavailable
8,6,8,Cloudy,0,0,4.8,120,Zone_D_Residential,Available
12,1,5,Sunny,0,0,11.7,240,Zone_A_Downtown,Available
6,6,9,Cloudy,0,0,15.2,360,Zone_E_Airport,Available
9,6,3,Sunny,0,0,14.7,240,Zone_A_Downtown,Unavailable
8,2,6,Sunny,0,0,3.5,30,Zone_A_Downtown,Unavailable
21,2,4,Cloudy,0,0,22.8,90,Zone_D_Residential,Unavailable
14,4,8,Cloudy,0,1,17.3,180,Zone_B_University,Unavailable
4,4,12,Overcast,0,0,20.1,480,Zone_B_University,Available
11,5,1,Cloudy,0,1,21.0,120,Zone_D_Residential,Available
0,3,4,Sunny,0,0,18.5,30,Zone_D_Residential,Available
11,0,7,Light Rain,1,0,16.6,90,Zone_A_Downtown,Available
21,3,9,Cloudy,0,0,15.6,360,Zone_E_Airport,Available
5,5,1,Heavy Rain,1,0,13.4,90,Zone_A_Downtown,Available
18,1,8,Overcast,0,0,10.2,360,Zone_A_Downtown,Unavailable
18,2,2,Cloudy,0,0,13.1,90,Zone_C_Shopping,Available
15,3,4,Sunny,0,0,4.9,360,Zone_A_Downtown,Unavailable
18,6,4,Sunny,0,0,18.8,60,Zone_E_Airport,Unavailable
2,2,8,Sunny,0,0,7.9,90,Zone_A_Downtown,Available
22,2,11,Cloudy,0,0,7.6,480,Zone_D_Residential,Unavailable
9,3,2,Sunny,0,0,12.3,120,Zone_E_Airport,Unavailable
17,3,7,Light Rain,1,0,12.9,60,Zone_D_Residential,Unavailable
12,6,3,Light Rain,1,0,12.8,60,Zone_C_Shopping,Available
17,6,9,Overcast,0,0,18.2,90,Zone_C_Shopping,Unavailable
2,4,5,Sunny,0,0,22.2,30,Zone_E_Airport,Available
22,5,12,Sunny,0,0,5.5,240,Zone_B_University,Available
2,5,8,Overcast,0,0,9.8,240,Zone_B_University,Available
22,6,5,Overcast,0,0,10.2,480,Zone_E_Airport,Available
11,0,1,Sunny,0,1,11.9,360,Zone_E_Airport,Unavailable
19,6,9,Sunny,0,1,13.4,60,Zone_D_Residential,Available
6,4,10,Sunny,0,0,4.2,120,Zone_C_Shopping,Available
23,0,11,Sunny,0,1,17.2,360,Zone_E_Airport,Available
7,3,12,Cloudy,0,1,14.0,360,Zone_A_Downtown,Unavailable
8,5,7,Sunny,0,0,6.8,30,Zone_D_Residential,Available
13,5,4,Sunny,0,0,15.7,15,Zone_C_Shopping,Unavailable
4,0,7,Overcast,0,0,8.5,120,Zone_D_Residential,Available
20,1,5,Cloudy,0,0,12.3,15,Zone_C_Shopping,Available
18,4,10,Light Rain,1,0,6.0,240,Zone_A_Downtown,Unavailable
20,4,9,Sunny,0,0,18.0,360,Zone_C_Shopping,Available
15,4,2,Cloudy,0,0,10.9,180,Zone_D_Residential,Available
23,5,4,Heavy Rain,1,0,14.4,60,Zone_C_Shopping,Available
11,2,6,Light Rain,1,0,16.3,15,Zone_D_Residential,Unavailable
20,5,11,Overcast,0,1,18.5,30,Zone_E_Airport,Available
3,2,5,Light Rain,1,0,20.1,30,Zone_A_Downtown,Unavailable
7,5,1,Cloudy,0,0,18.4,30,Zone_D_Residential,Available
6,3,9,Heavy Rain,1,0,13.8,120,Zone_B_University,Available
14,5,9,Overcast,0,0,13.7,30,Zone_B_University,Available
5,3,3,Overcast,0,0,5.7,480,Zone_C_Shopping,Unavailable
4,2,4,Overcast,0,1,18.0,180,Zone_E_Airport,Unavailable
13,4,4,Overcast,0,0,-0.4,240,Zone_E_Airport,Unavailable
20,2,10,Overcast,0,0,17.9,60,Zone_B_University,Unavailable
12,0,8,Sunny,0,1,5.9,240,Zone_C_Shopping,Unavailable
9,4,6,Overcast,0,0,23.6,90,Zone_E_Airport,Unavailable
17,5,2,Light Rain,1,0,15.6,360,Zone_E_Airport,Available
3,5,4,Sunny,0,0,14.0,480,Zone_C_Shopping,Available
7,5,1,Light Rain,1,0,12.3,120,Zone_D_Residential,Unavailable
23,5,3,Heavy Rain,1,0,21.9,60,Zone_B_University,Available
10,5,4,Sunny,0,0,5.4,180,Zone_E_Airport,Unavailable
16,2,8,Cloudy,0,0,16.8,60,Zone_D_Residential,Available
17,6,3,Sunny,0,1,17.1,180,Zone_D_Residential,Available
20,3,5,Sunny,0,1,12.4,240,Zone_D_Residential,Unavailable
10,6,1,Overcast,0,0,11.4,180,Zone_D_Residential,Unavailable
15,2,4,Cloudy,0,0,23.6,90,Zone_A_Downtown,Available
11,1,2,Cloudy,0,0,4.2,240,Zone_A_Downtown,Available
12,6,4,Overcast,0,0,-0.9,30,Zone_C_Shopping,Unavailable
15,2,5,Overcast,0,0,11.2,120,Zone_B_University,Unavailable
22,4,3,Cloudy,0,0,10.7,180,Zone_C_Shopping,Available
20,5,6,Cloudy,0,0,12.3,180,Zone_A_Downtown,Available
0,2,12,Overcast,0,1,7.4,120,Zone_C_Shopping,Available
15,6,2,Cloudy,0,0,12.1,120,Zone_C_Shopping,Unavailable
14,3,5,Light Rain,1,0,0.5,360,Zone_D_Residential,Available
5,6,4,Overcast,0,0,30.3,120,Zone_E_Airport,Available
11,5,5,Cloudy,0,0,3.4,180,Zone_A_Downtown,Unavailable
7,6,9,Light Rain,1,0,16.1,15,Zone_A_Downtown,Available
6,0,6,Cloudy,0,0,11.3,15,Zone_C_Shopping,Available
1,1,7,Sunny,0,0,12.0,15,Zone_E_Airport,Available
11,4,11,Sunny,0,1,7.1,90,Zone_C_Shopping,Unavailable
20,3,8,Overcast,0,0,18.4,60,Zone_B_University,Available
13,1,9,Cloudy,0,0,9.3,120,Zone_A_Downtown,Unavailable
15,2,5,Cloudy,0,1,10.3,240,Zone_D_Residential,Available
10,1,8,Cloudy,0,0,3.7,180,Zone_D_Residential,Available
19,5,2,Overcast,0,0,23.5,60,Zone_D_Residential,Available
8,5,10,Cloudy,0,0,9.9,30,Zone_A_Downtown,Unavailable
9,0,9,Cloudy,0,0,7.1,30,Zone_A_Downtown,Unavailable
16,1,2,Cloudy,0,0,12.1,60,Zone_D_Residential,Available
11,6,12,Overcast,0,0,28.7,60,Zone_A_Downtown,Unavailable
5,1,5,Cloudy,0,0,-1.2,60,Zone_D_Residential,Available
18,5,6,Light Rain,1,1,23.9,360,Zone_B_University,Unavailable
10,2,4,Cloudy,0,0,24.9,60,Zone_B_University,Unavailable
8,2,8,Sunny,0,0,11.1,180,Zone_B_University,Available
20,4,10,Sunny,0,0,-6.7,480,Zone_C_Shopping,Unavailable
5,6,3,Overcast,0,0,9.5,360,Zone_C_Shopping,Unavailable
23,6,11,Cloudy,0,1,9.0,180,Zone_E_Airport,Unavailable
15,2,5,Sunny,0,0,-1.8,120,Zone_E_Airport,Unavailable
19,1,2,Heavy Rain,1,0,-3.2,120,Zone_E_Airport,Available
15,0,3,Cloudy,0,0,21.2,360,Zone_B_University,Available
5,2,8,Overcast,0,0,16.5,240,Zone_B_University,Available
4,6,11,Cloudy,0,1,2.7,120,Zone_B_University,Available
20,6,5,Light Rain,1,0,13.6,180,Zone_A_Downtown,Available
3,5,3,Sunny,0,0,0.6,120,Zone_A_Downtown,Available
1,5,5,Sunny,0,0,0.6,480,Zone_B_University,Available
5,4,9,Cloudy,0,0,7.2,180,Zone_D_Residential,Available
8,4,3,Cloudy,0,0,5.4,60,Zone_E_Airport,Available
16,1,12,Overcast,0,0,9.2,60,Zone_C_Shopping,Available
13,2,10,Overcast,0,0,11.2,90,Zone_E_Airport,Available
6,2,7,Sunny,0,0,5.5,120,Zone_D_Residential,Unavailable
21,4,8,Overcast,0,0,16.5,480,Zone_A_Downtown,Unavailable
18,2,5,Light Rain,1,1,19.8,30,Zone_B_University,Unavailable
0,1,3,Cloudy,0,0,-0.1,30,Zone_A_Downtown,Available
19,0,11,Sunny,0,0,26.5,15,Zone_A_Downtown,Available
14,5,6,Overcast,0,0,8.7,360,Zone_D_Residential,Unavailable
17,1,12,Heavy Rain,1,0,11.8,15,Zone_A_Downtown,Unavailable
2,2,3,Overcast,0,0,10.7,180,Zone_A_Downtown,Available
17,1,9,Light Rain,1,0,15.0,30,Zone_E_Airport,Unavailable
1,5,2,Heavy Rain,1,0,13.9,480,Zone_E_Airport,Available
9,3,3,Cloudy,0,1,15.7,90,Zone_D_Residential,Unavailable
10,6,7,Heavy Rain,1,0,-2.3,120,Zone_B_University,Available
23,5,10,Cloudy,0,0,28.1,30,Zone_E_Airport,Available
2,6,8,Overcast,0,0,20.8,120,Zone_A_Downtown,Available
6,5,5,Heavy Rain,1,0,0.7,240,Zone_C_Shopping,Unavailable
7,3,5,Cloudy,0,1,8.8,120,Zone_E_Airport,Unavailable
18,2,5,Overcast,0,0,-7.4,15,Zone_C_Shopping,Unavailable
17,2,4,Heavy Rain,1,1,-1.5,480,Zone_B_University,Unavailable
12,0,9,Sunny,0,1,10.2,30,Zone_A_Downtown,Available
12,5,6,Cloudy,0,0,15.7,90,Zone_E_Airport,Available
23,1,12,Light Rain,1,0,18.7,180,Zone_B_University,Available
18,0,8,Cloudy,0,0,1.2,15,Zone_D_Residential,Unavailable
22,2,8,Cloudy,0,0,27.9,480,Zone_B_University,Available
11,2,5,Sunny,0,0,17.5,480,Zone_D_Residential,Unavailable
16,4,12,Overcast,0,0,1.8,360,Zone_D_Residential,Unavailable
21,0,9,Overcast,0,0,13.5,480,Zone_E_Airport,Available
11,2,2,Sunny,0,1,8.7,90,Zone_C_Shopping,Available
12,3,8,Sunny,0,0,2.1,480,Zone_D_Residential,Available
11,6,3,Cloudy,0,0,7.9,90,Zone_A_Downtown,Available
18,4,7,Light Rain,1,0,11.7,120,Zone_E_Airport,Unavailable
13,1,9,Sunny,0,1,-0.9,180,Zone_D_Residential,Unavailable
6,6,11,Cloudy,0,1,9.9,240,Zone_E_Airport,Unavailable
12,4,5,Sunny,0,0,15.6,60,Zone_A_Downtown,Available
5,5,11,Cloudy,0,0,20.2,30,Zone_E_Airport,Available
23,5,8,Cloudy,0,0,15.9,120,Zone_E_Airport,Unavailable
18,1,4,Light Rain,1,0,8.2,60,Zone_D_Residential,Unavailable
18,3,1,Sunny,0,0,11.9,60,Zone_B_University,Unavailable
3,1,1,Light Rain,1,0,14.5,240,Zone_E_Airport,Available
18,0,6,Light Rain,1,0,13.9,180,Zone_D_Residential,Unavailable
8,6,8,Cloudy,0,0,11.5,60,Zone_A_Downtown,Available
15,1,10,Cloudy,0,0,11.2,240,Zone_A_Downtown,Available
3,1,2,Sunny,0,0,7.8,180,Zone_B_University,Available
5,4,11,Cloudy,0,0,12.0,15,Zone_A_Downtown,Available
7,3,4,Overcast,0,1,9.4,120,Zone_D_Residential,Unavailable
23,1,3,Sunny,0,1,2.6,90,Zone_B_University,Unavailable
15,0,9,Overcast,0,0,17.9,60,Zone_D_Residential,Available
4,4,3,Cloudy,0,0,13.9,60,Zone_B_University,Available
20,3,11,Overcast,0,0,6.9,360,Zone_B_University,Available
21,3,8,Sunny,0,0,10.4,60,Zone_D_Residential,Unavailable
9,2,7,Light Rain,1,0,12.6,30,Zone_B_University,Available
22,5,1,Cloudy,0,0,17.8,120,Zone_D_Residential,Available
12,6,8,Cloudy,0,0,9.2,60,Zone_A_Downtown,Available
13,0,9,Cloudy,0,0,12.1,60,Zone_A_Downtown,Available
6,5,8,Light Rain,1,1,23.3,360,Zone_E_Airport,Unavailable
19,4,10,Overcast,0,0,-14.5,480,Zone_C_Shopping,Available
5,4,10,Sunny,0,0,4.5,30,Zone_C_Shopping,Available
6,0,1,Overcast,0,0,15.2,15,Zone_A_Downtown,Unavailable
4,3,11,Cloudy,0,0,19.3,360,Zone_E_Airport,Available
20,1,11,Sunny,0,0,3.3,180,Zone_C_Shopping,Unavailable
17,0,7,Overcast,0,0,4.6,480,Zone_D_Residential,Unavailable
22,4,9,Sunny,0,0,12.3,15,Zone_D_Residential,Available
11,5,5,Overcast,0,0,-1.3,120,Zone_B_University,Available
5,6,2,Overcast,0,0,10.5,120,Zone_C_Shopping,Unavailable
0,0,8,Cloudy,0,0,10.7,60,Zone_D_Residential,Available
3,3,9,Overcast,0,0,10.3,30,Zone_C_Shopping,Available
18,6,7,Sunny,0,0,4.3,480,Zone_B_University,Unavailable
11,6,12,Cloudy,0,1,7.3,240,Zone_A_Downtown,Unavailable
14,6,5,Sunny,0,0,-2.0,480,Zone_E_Airport,Available
2,2,8,Heavy Rain,1,0,1.9,60,Zone_B_University,Available
22,6,6,Sunny,0,0,9.1,15,Zone_B_University,Available
19,2,12,Sunny,0,0,16.9,30,Zone_B_University,Available
7,1,4,Cloudy,0,0,13.8,180,Zone_E_Airport,Unavailable
10,1,1,Cloudy,0,0,17.5,180,Zone_D_Residential,Available
15,6,6,Cloudy,0,1,14.6,30,Zone_C_Shopping,Unavailable
8,3,8,Light Rain,1,0,23.1,480,Zone_A_Downtown,Unavailable
2,5,3,Sunny,0,0,5.9,15,Zone_A_Downtown,Available
4,1,12,Overcast,0,0,15.7,90,Zone_E_Airport,Available
19,2,7,Sunny,0,1,14.0,90,Zone_A_Downtown,Unavailable
13,3,12,Light Rain,1,0,12.3,15,Zone_E_Airport,Unavailable
14,6,7,Light Rain,1,0,7.5,120,Zone_E_Airport,Available
5,3,9,Cloudy,0,0,6.1,180,Zone_C_Shopping,Available
3,3,1,Sunny,0,0,8.7,480,Zone_C_Shopping,Available
7,0,5,Light Rain,1,0,1.1,360,Zone_E_Airport,Unavailable
18,5,8,Heavy Rain,1,0,2.1,90,Zone_C_Shopping,Unavailable
4,6,3,Sunny,0,0,11.7,180,Zone_D_Residential,Available
12,5,5,Overcast,0,0,11.7,240,Zone_B_University,Available
15,1,1,Heavy Rain,1,0,11.0,180,Zone_A_Downtown,Available
0,5,9,Overcast,0,0,0.2,120,Zone_A_Downtown,Unavailable
12,4,4,Light Rain,1,0,0.1,15,Zone_A_Downtown,Unavailable
21,2,5,Sunny,0,1,7.1,240,Zone_A_Downtown,Unavailable
10,1,3,Sunny,0,0,27.8,240,Zone_D_Residential,Available
20,6,2,Cloudy,0,0,4.2,120,Zone_D_Residential,Available
7,5,12,Cloudy,0,0,17.5,480,Zone_B_University,Available
7,2,7,Light Rain,1,0,8.1,60,Zone_E_Airport,Available
23,6,11,Cloudy,0,0,2.2,15,Zone_C_Shopping,Unavailable
13,6,5,Sunny,0,0,11.8,120,Zone_B_University,Available
12,1,11,Light Rain,1,1,5.9,90,Zone_A_Downtown,Unavailable
2,4,10,Light Rain,1,0,13.2,180,Zone_C_Shopping,Available
3,2,3,Overcast,0,0,12.8,30,Zone_B_University,Available
19,4,2,Sunny,0,0,-3.7,120,Zone_A_Downtown,Available
14,2,10,Sunny,0,0,16.1,360,Zone_B_University,Unavailable
14,0,6,Cloudy,0,0,4.2,360,Zone_A_Downtown,Available
20,6,10,Cloudy,0,0,13.5,30,Zone_A_Downtown,Available
12,0,6,Sunny,0,0,12.6,60,Zone_D_Residential,Available
8,2,3,Sunny,0,0,22.1,480,Zone_A_Downtown,Unavailable
9,2,9,Cloudy,0,1,11.6,240,Zone_B_University,Unavailable
11,4,1,Cloudy,0,0,13.9,480,Zone_C_Shopping,Available
13,6,3,Sunny,0,0,1.6,90,Zone_D_Residential,Available
0,5,1,Overcast,0,0,22.0,240,Zone_C_Shopping,Available
13,6,7,Sunny,0,0,15.5,240,Zone_E_Airport,Available
13,3,2,Sunny,0,0,7.2,240,Zone_C_Shopping,Unavailable
7,2,11,Sunny,0,1,20.8,120,Zone_E_Airport,Unavailable
15,1,11,Overcast,0,0,17.4,180,Zone_E_Airport,Unavailable
13,1,12,Cloudy,0,0,9.6,90,Zone_D_Residential,Available
0,1,4,Light Rain,1,1,-3.1,480,Zone_C_Shopping,Unavailable
15,0,4,Sunny,0,1,12.9,90,Zone_A_Downtown,Unavailable
17,5,8,Sunny,0,0,9.8,480,Zone_D_Residential,Available
