Hour,Day_of_Week,Day_Name,Month,Parking_Zone_ID,Weather_Condition,Temperature_C,Precipitation,Special_Event,Parking_Duration_Min,Occupancy_Rate,Occupancy_Status,Available_Binary
6,1,Tuesday,3,Zone_B_University,Cloudy,16.2,0,0,49,0.33,Moderate,Available
9,1,Tuesday,6,Zone_B_University,Light Rain,14.6,1,0,265,0.857,Busy,Unavailable
9,6,Sunday,11,Zone_E_Airport,Light Rain,6.7,1,1,61,0.605690864,Moderate,Available
12,0,Monday,5,Zone_A_Downtown,Sunny,20.1,0,0,282,0.3502,Moderate,Available
18,1,Tuesday,5,Zone_B_University,Cloudy,16.2,0,0,58,0.8756,Busy,Unavailable
10,1,Tuesday,2,Zone_E_Airport,Overcast,6.6,0,0,292,0.5597,Moderate,Unavailable
12,6,Sunday,12,Zone_B_University,Heavy Rain,1.8,1,0,153,0.3763,Moderate,Available
20,6,Sunday,3,Zone_C_Shopping,Sunny,8.4,0,0,251,0.0574,Empty,Available
7,2,Wednesday,11,Zone_A_Downtown,Light Rain,1.1,1,0,280,0.5496,Moderate,Unavailable
7,6,Sunday,6,Zone_D_Residential,Sunny,22.3,0,0,184,0,Empty,Available
3,2,Wednesday,2,Zone_B_University,Cloudy,5.5,0,0,230,0.1316,Empty,Available
14,3,Thursday,4,Zone_D_Residential,Light Rain,11.7,1,0,131,0.1235,Empty,Available
10,6,Sunday,2,Zone_B_University,Sunny,7.6,0,1,252,0.493778014,Moderate,Available
10,0,Monday,9,Zone_B_University,Light Rain,11.3,1,0,270,0.7175,Busy,Unavailable
0,1,Tuesday,3,Zone_D_Residential,Cloudy,5.5,0,0,258,0.323,Moderate,Available
16,0,Monday,10,Zone_E_Airport,Cloudy,4.1,0,0,102,0.3916,Moderate,Available
14,4,Friday,10,Zone_A_Downtown,Overcast,0.9,0,0,248,0.3981,Moderate,Available
19,6,Sunday,6,Zone_D_Residential,Light Rain,25.7,1,0,111,0.3574,Moderate,Available
5,1,Tuesday,1,Zone_B_University,Heavy Rain,2,1,0,32,0.3361,Moderate,Available
23,0,Monday,11,Zone_C_Shopping,Light Rain,1,1,0,125,0.2099,Empty,Available
21,6,Sunday,10,Zone_B_University,Sunny,4.5,0,0,223,0,Empty,Available
14,6,Sunday,3,Zone_C_Shopping,Sunny,7.7,0,0,79,0.0003,Empty,Available
8,3,Thursday,8,Zone_B_University,Sunny,13.5,0,0,137,0.8157,Busy,Unavailable
13,3,Thursday,5,Zone_B_University,Cloudy,20.6,0,0,252,0.338,Moderate,Available
17,1,Tuesday,8,Zone_A_Downtown,Heavy Rain,14.3,1,0,137,0.7384,Busy,Unavailable
16,4,Friday,2,Zone_A_Downtown,Light Rain,1.8,1,0,232,0.5661,Moderate,Unavailable
17,3,Thursday,7,Zone_E_Airport,Sunny,13.5,0,0,236,0.6351,Moderate,Unavailable
4,3,Thursday,9,Zone_E_Airport,Light Rain,10.5,1,0,127,0.1705,Empty,Available
19,4,Friday,7,Zone_D_Residential,Heavy Rain,14.4,1,0,32,0.7299,Busy,Unavailable
19,0,Monday,3,Zone_B_University,Heavy Rain,9.4,1,0,233,0.9383,Full,Unavailable
8,3,Thursday,7,Zone_B_University,Sunny,24.9,0,0,175,0.8264,Busy,Unavailable
10,2,Wednesday,8,Zone_D_Residential,Light Rain,11,1,0,84,0.6634,Moderate,Unavailable
23,5,Saturday,1,Zone_E_Airport,Sunny,-1.3,0,0,21,0,Empty,Available
21,5,Saturday,3,Zone_C_Shopping,Cloudy,7.8,0,0,15,0.2456,Empty,Available
0,3,Thursday,5,Zone_D_Residential,Cloudy,11.5,0,0,113,0.3421,Moderate,Available
17,0,Monday,12,Zone_E_Airport,Sunny,5.9,0,1,101,1,Full,Unavailable
5,6,Sunday,6,Zone_E_Airport,Cloudy,14.5,0,1,94,0.3690954,Empty,Available
1,0,Monday,3,Zone_A_Downtown,Sunny,7.1,0,0,48,0.181,Empty,Available
14,1,Tuesday,4,Zone_A_Downtown,Light Rain,10,1,0,240,0.5408,Moderate,Unavailable
20,2,Wednesday,5,Zone_C_Shopping,Cloudy,11.9,0,0,237,0.4813,Moderate,Available
13,0,Monday,3,Zone_C_Shopping,Overcast,9.8,0,0,194,0.3209,Moderate,Available
4,4,Friday,4,Zone_A_Downtown,Cloudy,11.7,0,0,22,0.459,Moderate,Available
5,2,Wednesday,5,Zone_B_University,Sunny,11.5,0,0,257,0.3944,Moderate,Available
5,5,Saturday,2,Zone_D_Residential,Sunny,4.9,0,0,102,0,Empty,Available
21,2,Wednesday,10,Zone_C_Shopping,Overcast,7.1,0,0,157,0.335,Moderate,Available
17,4,Friday,9,Zone_B_University,Heavy Rain,8.7,1,0,42,0.8551,Busy,Unavailable
13,3,Thursday,10,Zone_C_Shopping,Heavy Rain,7.8,1,0,156,0.3726,Moderate,Available
9,4,Friday,8,Zone_C_Shopping,Cloudy,19.1,0,0,104,0.8056,Busy,Unavailable
13,4,Friday,12,Zone_D_Residential,Cloudy,4.4,0,0,200,0.1626,Empty,Available
12,3,Thursday,6,Zone_A_Downtown,Sunny,18.6,0,0,194,0.263,Empty,Available
2,3,Thursday,10,Zone_D_Residential,Sunny,8.4,0,1,51,0.490401367,Empty,Available
5,3,Thursday,11,Zone_C_Shopping,Sunny,9.8,0,1,16,0.479076927,Moderate,Available
7,3,Thursday,3,Zone_A_Downtown,Light Rain,5.7,1,0,48,0.3145,Moderate,Available
11,3,Thursday,11,Zone_D_Residential,Sunny,5,0,0,240,0.3082,Moderate,Available
12,4,Friday,2,Zone_B_University,Heavy Rain,3,1,0,87,0.5726,Moderate,Unavailable
10,1,Tuesday,7,Zone_B_University,Cloudy,17.7,0,0,130,0.4732,Moderate,Available
11,1,Tuesday,8,Zone_B_University,Sunny,10,0,0,128,0.3789,Moderate,Available
0,0,Monday,10,Zone_B_University,Cloudy,8.3,0,0,44,0.296,Empty,Available
16,1,Tuesday,1,Zone_B_University,Cloudy,3.9,0,0,97,0.3404,Moderate,Available
15,5,Saturday,6,Zone_D_Residential,Overcast,22.5,0,0,222,0,Empty,Available
10,1,Tuesday,7,Zone_A_Downtown,Sunny,16.1,0,0,121,0.8415,Busy,Unavailable
12,4,Friday,9,Zone_E_Airport,Overcast,9.1,0,0,200,0.2094,Empty,Available
17,3,Thursday,12,Zone_C_Shopping,Sunny,1.1,0,0,166,0.6915,Moderate,Unavailable
10,3,Thursday,3,Zone_A_Downtown,Cloudy,17.4,0,0,164,0.7275,Busy,Unavailable
11,6,Sunday,2,Zone_A_Downtown,Sunny,7.9,0,1,174,0.475922728,Empty,Available
5,6,Sunday,5,Zone_C_Shopping,Sunny,21,0,0,89,0,Empty,Available
8,6,Sunday,10,Zone_C_Shopping,Sunny,8.2,0,0,184,0.4353,Moderate,Available
15,4,Friday,1,Zone_A_Downtown,Sunny,5.7,0,0,201,0.1669,Empty,Available
3,5,Saturday,6,Zone_A_Downtown,Sunny,13.6,0,0,183,0.0774,Empty,Available
2,1,Tuesday,9,Zone_D_Residential,Heavy Rain,8.3,1,0,67,0.0225,Empty,Available
15,4,Friday,10,Zone_A_Downtown,Light Rain,4.1,1,0,271,0.3293,Moderate,Available
23,0,Monday,9,Zone_E_Airport,Light Rain,10.2,1,0,74,0.4766,Moderate,Available
11,3,Thursday,7,Zone_C_Shopping,Sunny,16.6,0,0,236,0.3454,Moderate,Available
10,6,Sunday,11,Zone_B_University,Overcast,-1.8,0,1,90,0.935182716,Moderate,Unavailable
4,2,Wednesday,7,Zone_B_University,Light Rain,17.1,1,0,60,0.3626,Moderate,Available
17,0,Monday,8,Zone_A_Downtown,Sunny,8,0,0,274,1,Full,Unavailable
18,6,Sunday,10,Zone_D_Residential,Sunny,8.3,0,0,29,0.5494,Moderate,Unavailable
22,5,Saturday,2,Zone_A_Downtown,Cloudy,6.3,0,0,130,0.0658,Empty,Available
22,0,Monday,6,Zone_B_University,Sunny,21.7,0,0,26,0.5032,Moderate,Unavailable
5,4,Friday,5,Zone_C_Shopping,Overcast,17.6,0,0,15,0.1532,Empty,Available
21,1,Tuesday,5,Zone_A_Downtown,Sunny,15.5,0,0,91,0.5497,Moderate,Unavailable
17,3,Thursday,3,Zone_C_Shopping,Sunny,5.3,0,0,44,0.5855,Moderate,Unavailable
5,5,Saturday,3,Zone_D_Residential,Light Rain,8.8,1,0,216,0,Empty,Available
3,5,Saturday,6,Zone_C_Shopping,Sunny,15.6,0,0,64,0.3118,Moderate,Available
11,2,Wednesday,12,Zone_E_Airport,Sunny,3.1,0,1,144,0.314831667,Empty,Available
18,0,Monday,10,Zone_D_Residential,Light Rain,4.7,1,0,20,0.5778,Moderate,Unavailable
1,2,Wednesday,10,Zone_B_University,Cloudy,7.8,0,0,89,0.2969,Empty,Available
16,1,Tuesday,7,Zone_B_University,Heavy Rain,21,1,0,180,0.4599,Moderate,Available
10,6,Sunday,1,Zone_B_University,Cloudy,-1.2,0,0,288,0.3697,Moderate,Available
10,1,Tuesday,3,Zone_C_Shopping,Sunny,10,0,0,170,0.8467,Busy,Unavailable
20,6,Sunday,12,Zone_B_University,Light Rain,1.9,1,0,282,0.3556,Moderate,Available
15,2,Wednesday,1,Zone_E_Airport,Sunny,4,0,1,219,0.404386925,Empty,Available
1,3,Thursday,10,Zone_C_Shopping,Sunny,8.1,0,0,258,0.359,Moderate,Available
1,1,Tuesday,3,Zone_B_University,Cloudy,14.8,0,0,101,0.5136,Moderate,Unavailable
22,2,Wednesday,5,Zone_C_Shopping,Sunny,13.6,0,0,114,0.487,Moderate,Available
7,0,Monday,9,Zone_B_University,Light Rain,5.3,1,0,200,0.2682,Empty,Available
12,2,Wednesday,3,Zone_D_Residential,Sunny,10.6,0,0,236,0.2539,Empty,Available
9,2,Wednesday,10,Zone_C_Shopping,Cloudy,7.3,0,1,292,1,Full,Unavailable
7,4,Friday,10,Zone_A_Downtown,Heavy Rain,8.2,1,0,187,0.5837,Moderate,Unavailable
3,1,Tuesday,9,Zone_A_Downtown,Cloudy,7.7,0,0,56,0.2795,Empty,Available
14,3,Thursday,1,Zone_E_Airport,Light Rain,-1.7,1,0,81,0.2356,Empty,Available
0,3,Thursday,6,Zone_C_Shopping,Sunny,21.7,0,1,206,0.279818695,Empty,Available
10,4,Friday,9,Zone_E_Airport,Overcast,11.5,0,0,157,0.7551,Busy,Unavailable
6,6,Sunday,12,Zone_A_Downtown,Sunny,0.9,0,0,168,0.0569,Empty,Available
16,5,Saturday,5,Zone_B_University,Light Rain,10.5,1,0,108,0.3437,Moderate,Available
19,6,Sunday,11,Zone_A_Downtown,Sunny,1.1,0,0,211,0.5172,Moderate,Unavailable
23,3,Thursday,10,Zone_C_Shopping,Cloudy,8.1,0,0,109,0.4276,Moderate,Available
17,2,Wednesday,2,Zone_B_University,Cloudy,7.3,0,0,263,0.5982,Moderate,Unavailable
21,4,Friday,5,Zone_A_Downtown,Sunny,12.8,0,0,36,0.3422,Moderate,Available
21,0,Monday,1,Zone_C_Shopping,Cloudy,4.9,0,0,68,0.2539,Empty,Available
11,1,Tuesday,9,Zone_C_Shopping,Light Rain,9.7,1,0,139,0.4107,Moderate,Available
8,1,Tuesday,10,Zone_B_University,Cloudy,9.8,0,0,221,0.8562,Busy,Unavailable
4,1,Tuesday,10,Zone_C_Shopping,Sunny,3.9,0,0,195,0.3395,Moderate,Available
9,2,Wednesday,9,Zone_D_Residential,Sunny,8.1,0,0,289,0.3802,Moderate,Available
3,0,Monday,6,Zone_A_Downtown,Sunny,18.3,0,0,176,0.201,Empty,Available
4,4,Friday,11,Zone_B_University,Heavy Rain,1.8,1,0,292,0.3639,Moderate,Available
9,4,Friday,9,Zone_B_University,Sunny,7.4,0,0,155,0.5694,Moderate,Unavailable
10,1,Tuesday,3,Zone_D_Residential,Heavy Rain,15.5,1,0,137,0.5494,Moderate,Unavailable
20,0,Monday,4,Zone_D_Residential,Overcast,18.3,0,0,206,0.0371,Empty,Available
23,0,Monday,6,Zone_B_University,Light Rain,15.1,1,0,70,0.5011,Moderate,Unavailable
9,0,Monday,4,Zone_B_University,Overcast,14.7,0,0,261,0.74,Busy,Unavailable
7,3,Thursday,1,Zone_E_Airport,Light Rain,-1.5,1,0,205,0.2208,Empty,Available
1,3,Thursday,7,Zone_E_Airport,Cloudy,22,0,0,184,0.0864,Empty,Available
22,1,Tuesday,5,Zone_C_Shopping,Heavy Rain,19.2,1,0,233,0.3047,Moderate,Available
7,0,Monday,8,Zone_E_Airport,Cloudy,17,0,0,48,0.223,Empty,Available
15,5,Saturday,9,Zone_C_Shopping,Sunny,9.2,0,0,299,0.2233,Empty,Available
21,0,Monday,5,Zone_D_Residential,Sunny,20.5,0,0,50,0.3178,Moderate,Available
4,4,Friday,8,Zone_B_University,Light Rain,17.5,1,0,279,0.3251,Moderate,Available
2,4,Friday,1,Zone_B_University,Sunny,2.6,0,0,242,0.4053,Moderate,Available
11,1,Tuesday,1,Zone_A_Downtown,Light Rain,-0.4,1,0,81,0.479,Moderate,Available
12,5,Saturday,7,Zone_D_Residential,Overcast,18.2,0,0,21,0,Empty,Available
12,0,Monday,6,Zone_E_Airport,Heavy Rain,17.6,1,1,37,0.336581291,Empty,Available
9,6,Sunday,5,Zone_C_Shopping,Sunny,22.5,0,0,37,0.622,Moderate,Unavailable
3,5,Saturday,5,Zone_B_University,Sunny,17.1,0,0,286,0.0547,Empty,Available
8,1,Tuesday,9,Zone_A_Downtown,Cloudy,10.3,0,0,83,0.7199,Busy,Unavailable
21,4,Friday,1,Zone_B_University,Sunny,5.5,0,0,27,0.1802,Empty,Available
23,6,Sunday,8,Zone_B_University,Overcast,14,0,0,280,0.273,Empty,Available
22,4,Friday,2,Zone_C_Shopping,Sunny,8.1,0,0,262,0.4151,Moderate,Available
1,3,Thursday,7,Zone_E_Airport,Light Rain,15.3,1,1,73,0.490264024,Empty,Available
18,1,Tuesday,6,Zone_A_Downtown,Light Rain,14.6,1,0,272,0.5942,Moderate,Unavailable
0,1,Tuesday,10,Zone_A_Downtown,Sunny,3.3,0,0,222,0.3994,Moderate,Available
6,0,Monday,2,Zone_C_Shopping,Sunny,5,0,0,143,0.4823,Moderate,Available
16,0,Monday,12,Zone_B_University,Cloudy,2.4,0,0,212,0.4102,Moderate,Available
2,3,Thursday,3,Zone_E_Airport,Sunny,11.5,0,0,289,0.1294,Empty,Available
19,6,Sunday,4,Zone_B_University,Overcast,15.4,0,0,111,0.489,Moderate,Available
19,2,Wednesday,7,Zone_B_University,Light Rain,17,1,0,42,0.9826,Full,Unavailable
20,5,Saturday,8,Zone_B_University,Light Rain,10.8,1,0,147,0.2649,Empty,Available
2,2,Wednesday,11,Zone_A_Downtown,Sunny,5.2,0,1,289,0.428386974,Empty,Available
2,2,Wednesday,2,Zone_C_Shopping,Sunny,1.5,0,0,118,0.3898,Moderate,Available
16,1,Tuesday,8,Zone_A_Downtown,Sunny,10.5,0,0,56,0.2914,Empty,Available
6,5,Saturday,11,Zone_B_University,Heavy Rain,3.2,1,1,167,0.407604482,Empty,Available
13,1,Tuesday,9,Zone_C_Shopping,Sunny,12.4,0,0,23,0.266,Empty,Available
16,5,Saturday,7,Zone_A_Downtown,Sunny,18.8,0,0,238,0.2874,Empty,Available
17,4,Friday,1,Zone_A_Downtown,Heavy Rain,2.8,1,0,53,0.7016,Busy,Unavailable
12,1,Tuesday,6,Zone_C_Shopping,Cloudy,19.3,0,0,52,0.2553,Empty,Available
19,1,Tuesday,8,Zone_C_Shopping,Sunny,10.8,0,0,285,0.7758,Busy,Unavailable
19,1,Tuesday,5,Zone_E_Airport,Overcast,15.2,0,0,123,0.7555,Busy,Unavailable
20,6,Sunday,12,Zone_A_Downtown,Heavy Rain,0.4,1,0,74,0.1245,Empty,Available
17,3,Thursday,2,Zone_A_Downtown,Sunny,3.1,0,0,76,0.7891,Busy,Unavailable
3,1,Tuesday,5,Zone_A_Downtown,Light Rain,15.9,1,0,45,0.2086,Empty,Available
0,0,Monday,8,Zone_B_University,Heavy Rain,13.4,1,0,44,0.4123,Moderate,Available
17,0,Monday,2,Zone_C_Shopping,Heavy Rain,4.6,1,0,80,0.6692,Moderate,Unavailable
0,5,Saturday,1,Zone_D_Residential,Sunny,2.3,0,0,277,0,Empty,Available
12,4,Friday,4,Zone_C_Shopping,Heavy Rain,5.4,1,0,172,0.3398,Moderate,Available
19,3,Thursday,4,Zone_A_Downtown,Cloudy,15.2,0,0,175,1,Full,Unavailable
19,6,Sunday,9,Zone_C_Shopping,Sunny,8.8,0,0,125,0.6395,Moderate,Unavailable
22,5,Saturday,3,Zone_E_Airport,Sunny,8.8,0,0,52,0.0361,Empty,Available
9,0,Monday,4,Zone_B_University,Cloudy,9.8,0,0,226,0.8426,Busy,Unavailable
10,3,Thursday,3,Zone_C_Shopping,Light Rain,14.7,1,1,151,1,Busy,Unavailable
8,3,Thursday,2,Zone_E_Airport,Light Rain,10.8,1,0,172,0.562,Moderate,Unavailable
8,4,Friday,4,Zone_D_Residential,Cloudy,9,0,1,148,0.706103643,Moderate,Unavailable
4,3,Thursday,8,Zone_D_Residential,Heavy Rain,13.3,1,0,203,0.3063,Moderate,Available
0,1,Tuesday,1,Zone_B_University,Light Rain,5.9,1,0,179,0.5513,Moderate,Unavailable
16,3,Thursday,8,Zone_B_University,Heavy Rain,12.9,1,0,93,0.5467,Moderate,Unavailable
21,4,Friday,8,Zone_A_Downtown,Sunny,12.2,0,0,266,0.5164,Moderate,Unavailable
1,5,Saturday,3,Zone_C_Shopping,Overcast,8,0,0,220,0,Empty,Available
23,4,Friday,10,Zone_A_Downtown,Sunny,6.9,0,0,162,0.5412,Moderate,Unavailable
12,6,Sunday,10,Zone_D_Residential,Cloudy,13.8,0,0,32,0,Empty,Available
8,4,Friday,12,Zone_D_Residential,Cloudy,4.5,0,0,205,0.8051,Busy,Unavailable
3,0,Monday,12,Zone_C_Shopping,Heavy Rain,-1.3,1,0,199,0.3273,Moderate,Available
4,1,Tuesday,6,Zone_A_Downtown,Light Rain,16.1,1,0,231,0.3867,Moderate,Available
10,0,Monday,4,Zone_A_Downtown,Sunny,13.2,0,1,102,0.949388455,Moderate,Unavailable
23,5,Saturday,1,Zone_D_Residential,Sunny,0.5,0,0,109,0,Empty,Available
18,2,Wednesday,1,Zone_C_Shopping,Overcast,-0.1,0,0,288,0.9141,Full,Unavailable
20,5,Saturday,5,Zone_D_Residential,Cloudy,19.2,0,0,75,0.1925,Empty,Available
2,1,Tuesday,12,Zone_B_University,Sunny,0.5,0,0,96,0.2198,Empty,Available
11,3,Thursday,8,Zone_C_Shopping,Heavy Rain,15.1,1,0,92,0.1766,Empty,Available
18,4,Friday,1,Zone_D_Residential,Sunny,8.4,0,0,210,0.4414,Moderate,Available
18,2,Wednesday,2,Zone_C_Shopping,Overcast,4.4,0,0,54,0.5026,Moderate,Unavailable
12,1,Tuesday,7,Zone_C_Shopping,Cloudy,17.8,0,0,38,0.2173,Empty,Available
6,0,Monday,8,Zone_D_Residential,Cloudy,10.9,0,0,174,0,Empty,Available
14,4,Friday,12,Zone_A_Downtown,Heavy Rain,3.2,1,0,280,0.2658,Empty,Available
22,5,Saturday,3,Zone_A_Downtown,Light Rain,13.9,1,0,151,0.3332,Moderate,Available
6,0,Monday,11,Zone_C_Shopping,Sunny,6.8,0,0,53,0.4561,Moderate,Available
7,1,Tuesday,12,Zone_A_Downtown,Light Rain,2.1,1,0,122,0.3507,Moderate,Available
4,1,Tuesday,8,Zone_D_Residential,Sunny,12.4,0,1,241,0.526181008,Moderate,Available
20,5,Saturday,1,Zone_D_Residential,Sunny,3.8,0,0,83,0,Empty,Available
13,2,Wednesday,9,Zone_E_Airport,Sunny,10.2,0,0,277,0.3687,Moderate,Available
3,5,Saturday,12,Zone_C_Shopping,Cloudy,3.4,0,0,293,0.2014,Empty,Available
22,3,Thursday,2,Zone_A_Downtown,Sunny,4.1,0,0,31,0.1758,Empty,Available
9,0,Monday,2,Zone_B_University,Sunny,4.8,0,0,241,0.6454,Moderate,Unavailable
19,2,Wednesday,4,Zone_D_Residential,Overcast,13.3,0,0,206,0.708,Busy,Unavailable
14,4,Friday,12,Zone_A_Downtown,Sunny,4,0,0,42,0.1703,Empty,Available
17,6,Sunday,10,Zone_C_Shopping,Light Rain,8.4,1,0,229,0.326,Moderate,Available
19,3,Thursday,3,Zone_D_Residential,Overcast,8.7,0,0,32,0.7696,Busy,Unavailable
12,2,Wednesday,4,Zone_B_University,Light Rain,10.5,1,0,124,0.2139,Empty,Available
7,6,Sunday,6,Zone_B_University,Cloudy,19.1,0,0,135,0.0649,Empty,Available
8,6,Sunday,7,Zone_C_Shopping,Light Rain,19.1,1,1,78,1,Busy,Unavailable
15,0,Monday,5,Zone_E_Airport,Overcast,16.5,0,0,51,0.4575,Moderate,Available
18,1,Tuesday,2,Zone_A_Downtown,Sunny,3.9,0,0,17,1,Full,Unavailable
15,4,Friday,3,Zone_E_Airport,Overcast,8.6,0,0,284,0.2725,Empty,Available
6,5,Saturday,10,Zone_C_Shopping,Overcast,10.9,0,0,149,0.0316,Empty,Available
13,0,Monday,11,Zone_E_Airport,Heavy Rain,3.7,1,0,97,0.4583,Moderate,Available
13,3,Thursday,3,Zone_A_Downtown,Heavy Rain,13,1,1,221,0.749260207,Moderate,Available
3,6,Sunday,5,Zone_A_Downtown,Cloudy,14.5,0,0,181,0.2752,Empty,Available
14,3,Thursday,12,Zone_D_Residential,Sunny,5.6,0,0,147,0.3053,Moderate,Available
2,6,Sunday,11,Zone_E_Airport,Cloudy,5.8,0,0,93,0.2418,Empty,Available
4,1,Tuesday,12,Zone_B_University,Overcast,1.7,0,0,123,0.4033,Moderate,Available
0,1,Tuesday,5,Zone_D_Residential,Light Rain,18.8,1,0,40,0.0358,Empty,Available
2,4,Friday,4,Zone_E_Airport,Overcast,17.9,0,0,181,0.1182,Empty,Available
14,5,Saturday,8,Zone_A_Downtown,Cloudy,10.7,0,0,187,0.1068,Empty,Available
23,4,Friday,6,Zone_C_Shopping,Cloudy,16.4,0,0,45,0.2171,Empty,Available
7,1,Tuesday,6,Zone_E_Airport,Sunny,19.6,0,0,165,0.1332,Empty,Available
3,1,Tuesday,1,Zone_B_University,Light Rain,3.1,1,0,54,0.4146,Moderate,Available
1,3,Thursday,6,Zone_B_University,Overcast,19.2,0,0,274,0.4034,Moderate,Available
23,1,Tuesday,3,Zone_D_Residential,Sunny,12.1,0,0,95,0.2292,Empty,Available
23,2,Wednesday,6,Zone_B_University,Cloudy,19.5,0,0,188,0.2001,Empty,Available
9,6,Sunday,10,Zone_A_Downtown,Cloudy,5.2,0,0,89,0.3765,Moderate,Available
3,0,Monday,11,Zone_E_Airport,Sunny,2.5,0,0,56,0.1596,Empty,Available
2,1,Tuesday,6,Zone_C_Shopping,Light Rain,22.7,1,0,111,0.3737,Moderate,Available
1,4,Friday,2,Zone_D_Residential,Light Rain,6.3,1,0,181,0.2447,Empty,Available
16,5,Saturday,1,Zone_D_Residential,Heavy Rain,7.1,1,0,212,0.008,Empty,Available
22,6,Sunday,11,Zone_A_Downtown,Light Rain,7.3,1,0,117,0.1958,Empty,Available
20,6,Sunday,3,Zone_A_Downtown,Cloudy,7.7,0,0,61,0.1198,Empty,Available
23,5,Saturday,5,Zone_B_University,Overcast,19.1,0,0,180,0.247,Empty,Available
19,5,Saturday,4,Zone_B_University,Sunny,10.8,0,0,32,0.2814,Empty,Available
22,6,Sunday,7,Zone_C_Shopping,Light Rain,21.8,1,0,16,0.2823,Empty,Available
12,2,Wednesday,4,Zone_C_Shopping,Heavy Rain,14.6,1,1,119,0.328661123,Empty,Available
4,4,Friday,8,Zone_C_Shopping,Sunny,14.4,0,0,116,0.1775,Empty,Available
20,2,Wednesday,7,Zone_A_Downtown,Heavy Rain,14.3,1,0,196,0.3088,Moderate,Available
8,1,Tuesday,10,Zone_B_University,Overcast,4.2,0,0,223,0.8734,Busy,Unavailable
21,0,Monday,9,Zone_C_Shopping,Overcast,10.7,0,1,230,0.403368014,Empty,Available
5,5,Saturday,1,Zone_C_Shopping,Sunny,3.3,0,0,274,0.3499,Moderate,Available
4,4,Friday,5,Zone_A_Downtown,Cloudy,15.8,0,0,21,0.4762,Moderate,Available
9,5,Saturday,4,Zone_C_Shopping,Cloudy,16.6,0,1,221,1,Busy,Unavailable
7,2,Wednesday,6,Zone_A_Downtown,Overcast,18,0,0,71,0.3147,Moderate,Available
6,3,Thursday,1,Zone_B_University,Light Rain,0,1,0,44,0.5595,Moderate,Unavailable
6,1,Tuesday,6,Zone_D_Residential,Overcast,20.2,0,1,265,0.323305365,Empty,Available
5,0,Monday,1,Zone_A_Downtown,Light Rain,-0.4,1,0,235,0.3595,Moderate,Available
20,1,Tuesday,1,Zone_C_Shopping,Overcast,-2.7,0,0,255,0.3342,Moderate,Available
19,3,Thursday,8,Zone_B_University,Light Rain,14.3,1,0,186,0.7886,Busy,Unavailable
2,0,Monday,2,Zone_A_Downtown,Light Rain,2.9,1,0,259,0.3388,Moderate,Available
18,3,Thursday,10,Zone_A_Downtown,Light Rain,6.5,1,0,219,0.9305,Full,Unavailable
21,1,Tuesday,6,Zone_E_Airport,Sunny,20.4,0,0,245,0.3976,Moderate,Available
14,2,Wednesday,6,Zone_C_Shopping,Sunny,21,0,0,50,0.3054,Moderate,Available
3,6,Sunday,6,Zone_E_Airport,Sunny,19.5,0,0,113,0.1394,Empty,Available
11,1,Tuesday,8,Zone_C_Shopping,Sunny,10,0,0,272,0.423,Moderate,Available
5,1,Tuesday,4,Zone_C_Shopping,Sunny,11.8,0,0,156,0.3283,Moderate,Available
18,1,Tuesday,3,Zone_B_University,Sunny,10,0,0,222,0.7178,Busy,Unavailable
3,4,Friday,6,Zone_B_University,Sunny,18,0,0,127,0.3362,Moderate,Available
14,3,Thursday,4,Zone_B_University,Heavy Rain,11.2,1,0,114,0.2621,Empty,Available
8,3,Thursday,2,Zone_B_University,Sunny,4.6,0,0,118,0.617,Moderate,Unavailable
4,5,Saturday,6,Zone_C_Shopping,Light Rain,20.4,1,1,254,0.601197228,Moderate,Available
12,3,Thursday,10,Zone_A_Downtown,Cloudy,7.5,0,0,255,0.5378,Moderate,Unavailable
22,5,Saturday,5,Zone_A_Downtown,Cloudy,16,0,0,163,0.1613,Empty,Available
17,4,Friday,11,Zone_B_University,Sunny,6.2,0,0,234,0.7678,Busy,Unavailable
4,2,Wednesday,9,Zone_B_University,Heavy Rain,6,1,0,96,0.4942,Moderate,Available
15,5,Saturday,11,Zone_C_Shopping,Light Rain,5.5,1,0,165,0.3244,Moderate,Available
18,1,Tuesday,6,Zone_E_Airport,Heavy Rain,20.1,1,1,148,0.75424964,Moderate,Unavailable
13,2,Wednesday,3,Zone_B_University,Sunny,12.2,0,0,299,0.2798,Empty,Available
15,6,Sunday,11,Zone_A_Downtown,Cloudy,4,0,0,239,0.0395,Empty,Available
14,4,Friday,5,Zone_B_University,Cloudy,15,0,0,139,0.5271,Moderate,Unavailable
21,3,Thursday,10,Zone_E_Airport,Sunny,7.8,0,0,110,0.3795,Moderate,Available
3,5,Saturday,8,Zone_A_Downtown,Light Rain,12.8,1,0,254,0.0056,Empty,Available
6,1,Tuesday,9,Zone_C_Shopping,Light Rain,10.6,1,0,99,0.4998,Moderate,Available
15,0,Monday,8,Zone_C_Shopping,Cloudy,11.8,0,0,98,0.4712,Moderate,Available
23,6,Sunday,3,Zone_A_Downtown,Heavy Rain,9,1,0,286,0.1182,Empty,Available
21,0,Monday,9,Zone_B_University,Sunny,9.6,0,0,20,0.3868,Moderate,Available
20,2,Wednesday,3,Zone_A_Downtown,Sunny,11.2,0,1,21,0.587159275,Moderate,Available
21,3,Thursday,8,Zone_E_Airport,Sunny,15.7,0,0,28,0.3718,Moderate,Available
